TeamID,SEASON,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,GROUP_SET,PLAYER_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,team_id
1610612759,2023,Charles Bassey,charles-bassey,28.0,C-F,6-10,230,"OCT 28, 2000",23.0,2,Western Kentucky,1629646,Signed on 10/24/22,Players,Charles Bassey,19,3,16,0.158,205.275,29,40,0.725,0,1,0.0,5,6,0.833,23,53,76,21,15,8,17,1,31,10,63,-46,245.7,0,0,15,16,7,20,15,15,15,2,19,18,19,16,16,4,12,13,13,15,14,14,7,4,7,16,15,10,15,7,3,1610612759
1610612759,2023,David Duke Jr.,david-duke-jr,28.0,G,6-4,204,"OCT 13, 1999",24.0,2,Providence,1630561,Signed on 12/14/23,Players,David Duke Jr.,4,3,1,0.75,51.35,10,18,0.556,3,6,0.5,3,3,1.0,2,8,10,5,3,2,0,0,4,4,26,6,48.5,0,0,17,16,1,1,17,17,17,5,14,17,2,18,18,1,17,17,17,18,16,17,19,1,3,17,17,6,17,7,3,1610612759
1610612759,2023,Julian Champagnie,julian-champagnie,30.0,F,6-7,217,"JUN 29, 2001",22.0,1,St. John's,1630577,,Players,Julian Champagnie,74,19,55,0.257,1467.875,164,402,0.408,101,277,0.365,75,92,0.815,42,164,206,103,57,48,42,20,77,63,504,-141,1118.7,0,0,3,2,16,12,8,9,8,19,4,4,7,7,7,5,8,7,7,10,8,6,3,13,12,8,8,11,7,7,3,1610612759
1610612759,2023,Tre Jones,tre-jones,33.0,G,6-1,185,"JAN 08, 2000",24.0,3,Duke,1630200,#41 Pick in 2020 Draft,Players,Tre Jones,77,21,56,0.273,2138.18,303,600,0.505,64,191,0.335,101,118,0.856,58,231,289,478,116,78,9,30,92,130,771,-22,1979.8,5,1,1,1,18,9,3,5,7,6,9,8,10,6,6,3,5,6,5,1,4,2,11,15,14,6,6,8,3,4,2,1610612759
1610612759,2023,Sandro Mamukelashvili,sandro-mamukelashvili,54.0,F-C,6-9,240,"MAY 23, 1999",25.0,2,Seton Hall,1630572,,Players,Sandro Mamukelashvili,46,12,34,0.261,450.9583333333333,73,155,0.471,19,64,0.297,25,34,0.735,45,102,147,49,19,7,12,11,35,26,190,45,477.9,3,0,11,11,9,11,12,12,12,13,12,12,16,12,12,13,6,10,10,12,12,15,9,10,8,12,12,1,11,5,3,1610612759
1610612760,2023,Shai Gilgeous-Alexander,shai-gilgeous-alexander,2.0,G,6-6,195,"JUL 12, 1998",25.0,5,Kentucky,1628983,Traded from LAC on 07/10/19,Players,Shai Gilgeous-Alexander,75,55,20,0.733,2552.6866666666665,796,1487,0.535,95,269,0.353,567,649,0.874,65,350,415,465,162,150,67,77,184,480,2254,613,3938.5,8,0,7,4,13,6,1,1,1,5,6,4,13,1,1,5,4,3,3,1,2,1,2,22,20,1,1,1,1,3,2,1610612760
1610612760,2023,Josh Giddey,josh-giddey,3.0,G,6-8,216,"OCT 10, 2002",21.0,2,NBA Global Academy,1630581,#6 Pick in 2021 Draft,Players,Josh Giddey,80,56,24,0.7,2011.5583333333332,402,847,0.475,82,243,0.337,100,124,0.806,111,403,514,386,168,52,44,70,111,97,986,376,2301.8,10,3,3,3,18,11,5,4,4,9,7,5,14,5,5,9,2,2,2,2,1,7,5,21,17,5,4,4,4,2,1,1610612760
1610612760,2023,Luguentz Dort,luguentz-dort,5.0,G,6-4,220,"APR 19, 1999",25.0,4,Arizona State,1629652,Signed on 07/06/19,Players,Luguentz Dort,79,54,25,0.684,2245.971666666667,288,657,0.438,156,396,0.394,128,155,0.826,74,210,284,113,74,71,47,31,228,170,860,347,1650.3,0,0,4,6,20,17,3,5,5,14,1,1,10,4,4,7,3,5,4,6,5,4,3,17,22,4,5,6,5,5,2,1610612760
1610612760,2023,Jaylin Williams,jaylin-williams,6.0,F,6-9,240,"JUN 29, 2002",21.0,1,Arkansas,1631119,#34 Pick in 2022 Draft,Players,Jaylin Williams,69,48,21,0.696,896.9466666666667,95,228,0.417,53,144,0.368,33,41,0.805,36,198,234,110,34,28,27,10,98,55,276,124,852.8,0,0,9,10,16,12,10,10,10,16,10,8,12,8,8,10,9,6,6,7,9,10,7,12,15,8,10,9,9,5,2,1610612760
1610612760,2023,Chet Holmgren,chet-holmgren,7.0,C-F,7-1,208,"MAY 01, 2002",22.0,R,Gonzaga,1631096,#2 Pick in 2022 Draft,Players,Chet Holmgren,82,57,25,0.695,2412.7966666666666,505,953,0.53,129,349,0.37,218,275,0.793,129,519,648,200,131,53,190,65,197,250,1357,423,3032.6,23,0,1,1,20,13,2,3,3,6,3,3,11,2,2,11,1,1,1,4,3,6,1,20,21,2,2,2,2,1,2,1610612760
1610612760,2023,Jalen Williams,jalen-williams,8.0,G-F,6-5,211,"APR 14, 2001",23.0,1,Santa Clara,1631114,#12 Pick in 2022 Draft,Players,Jalen Williams,71,51,20,0.718,2223.5983333333334,536,993,0.54,103,241,0.427,180,221,0.814,37,245,282,322,123,80,45,51,175,183,1355,383,2428.4,3,0,8,8,13,8,4,2,2,4,4,6,4,3,3,8,8,4,5,3,4,2,4,19,19,3,3,3,3,4,2,1610612760
1610612760,2023,Isaiah Joe,isaiah-joe,11.0,G,6-3,165,"JUL 02, 1999",24.0,3,Arkansas,1630198,Signed on 10/16/22,Players,Isaiah Joe,78,54,24,0.692,1444.8666666666666,222,485,0.458,147,353,0.416,45,52,0.865,32,148,180,99,47,46,22,15,87,91,636,352,1157.5,0,0,5,6,18,15,7,6,6,12,2,2,8,7,7,6,10,7,10,8,7,8,8,14,13,6,6,5,7,5,2,1610612760
1610612760,2023,Lindy Waters III,lindy-waters-iii,12.0,F,6-6,210,"JUL 28, 1997",26.0,2,Oklahoma State,1630322,Signed on 02/10/22,Players,Lindy Waters III,38,25,13,0.658,280.2083333333333,49,104,0.471,37,85,0.435,2,2,1.0,7,33,40,24,7,5,7,1,23,3,137,-35,250.0,0,0,11,11,12,18,14,11,13,10,11,11,3,17,18,1,14,13,13,14,15,14,11,6,12,17,12,22,13,5,2,1610612760
1610612760,2023,Ousmane Dieng,ousmane-dieng,13.0,F,6-9,185,"MAY 21, 2003",21.0,1,New Zealand Breakers,1631172,Draft Rights Traded from NYK on 06/23/22,Players,Ousmane Dieng,33,21,12,0.636,364.9533333333333,49,116,0.422,21,70,0.3,14,16,0.875,10,41,51,37,19,8,5,3,22,14,133,1,269.7,0,0,12,13,11,19,12,11,11,15,12,12,17,11,12,4,12,12,12,13,12,13,13,10,10,13,13,13,12,5,2,1610612760
1610612760,2023,Adam Flagler,adam-flagler,14.0,G,6-3,180,"DEC 01, 1999",24.0,R,Baylor,1641745,Signed on 10/19/23,Players,Adam Flagler,2,2,0,1.0,14.016666666666667,1,7,0.143,1,6,0.167,0,0,0.0,0,0,0,4,0,0,0,0,0,0,3,0,9.0,0,0,22,22,1,1,22,22,22,22,19,19,20,20,21,20,22,22,22,18,22,21,20,1,1,21,22,15,22,5,2,1610612760
1610612760,2023,Bismack Biyombo,bismack-biyombo,15.0,C,6-8,255,"AUG 28, 1992",31.0,12,Baloncesto Fuenlabrada,202687,Signed on 02/10/24,Players,Bismack Biyombo,30,14,16,0.467,718.0883333333334,67,119,0.563,0,0,0.0,22,46,0.478,57,134,191,51,38,10,34,11,82,42,156,-62,555.7,2,0,13,8,18,2,11,18,20,1,30,31,30,15,12,25,6,9,7,18,13,18,5,16,28,12,20,17,14,7,1,1610612763
1610612760,2023,Keyontae Johnson,keyontae-johnson,18.0,F,6-4,230,"MAY 24, 2000",24.0,R,Kansas State,1641749,#50 Pick in 2023 Draft,Players,Keyontae Johnson,9,7,2,0.778,66.2,5,16,0.313,1,3,0.333,0,0,0.0,4,6,10,4,4,1,0,2,5,0,11,-7,28.0,0,0,21,20,2,4,20,20,19,20,19,21,15,20,21,20,17,21,19,18,16,17,20,8,3,21,21,20,21,5,2,1610612760
1610612760,2023,Aaron Wiggins,aaron-wiggins,21.0,G,6-5,190,"JAN 02, 1999",25.0,2,Maryland,1630598,#55 Pick in 2021 Draft,Players,Aaron Wiggins,78,55,23,0.705,1227.9383333333333,212,377,0.562,62,126,0.492,56,71,0.789,60,126,186,86,56,56,19,33,91,59,542,94,1063.2,0,0,5,4,17,10,8,8,8,3,8,10,2,6,6,12,6,10,9,10,6,5,9,18,14,7,8,11,8,5,2,1610612760
1610612760,2023,Cason Wallace,cason-wallace,22.0,G,6-3,195,"NOV 07, 2003",20.0,R,Kentucky,1641717,Draft Rights Traded from DAL on 07/06/23,Players,Cason Wallace,82,57,25,0.695,1691.9216666666666,217,442,0.491,98,234,0.419,29,37,0.784,52,135,187,120,45,76,37,23,129,38,561,127,1259.4,0,0,1,1,20,13,6,7,7,8,5,7,6,9,10,13,7,9,8,5,8,3,6,16,18,9,7,8,6,5,2,1610612760
1610612760,2023,Olivier Sarr,olivier-sarr,30.0,C,6-10,240,"FEB 20, 1999",25.0,2,Kentucky,1630846,Signed on 02/11/23,Players,Olivier Sarr,15,8,7,0.533,98.20166666666668,11,19,0.579,2,6,0.333,10,15,0.667,10,26,36,2,3,0,7,0,18,10,34,1,98.2,0,0,16,18,7,22,16,16,18,2,17,19,15,14,13,16,12,14,14,21,19,21,11,1,8,14,17,13,16,5,2,1610612760
1610612760,2023,Gordon Hayward,gordon-hayward,33.0,F,6-7,225,"MAR 23, 1990",34.0,13,Butler,202330,Traded from CHA on 02/08/24,Players,Gordon Hayward,26,18,8,0.692,447.3666666666667,48,106,0.453,15,29,0.517,27,39,0.692,13,51,64,42,15,12,1,7,21,27,138,-1,301.8,0,0,14,14,10,15,11,13,12,13,13,14,1,10,9,15,11,11,11,12,13,11,17,11,9,11,11,16,11,5,2,1610612760
1610612760,2023,Kenrich Williams,kenrich-williams,34.0,G-F,6-6,210,"DEC 02, 1994",29.0,5,TCU,1629026,Traded from NOP on 11/23/20,Players,Kenrich Williams,69,49,20,0.71,1029.006666666667,131,280,0.468,56,141,0.397,7,14,0.5,61,148,209,93,32,38,9,18,101,34,325,152,824.3,0,0,9,9,13,9,9,9,9,11,9,9,9,15,15,17,5,7,7,9,10,9,10,15,16,10,9,7,10,5,2,1610612760
1610612760,2023,Mike Muscala,mike-muscala,50.0,F-C,6-10,240,"JUL 01, 1991",32.0,10,Bucknell,203488,Signed on 03/02/24,Players,Mike Muscala,24,4,20,0.167,337.5883333333333,33,90,0.367,14,51,0.275,15,20,0.75,22,53,75,23,16,5,7,5,31,21,95,-134,239.5,0,0,16,17,9,15,17,18,17,23,11,11,20,18,19,13,11,14,14,17,14,20,17,8,9,17,18,14,18,13,2,1610612764
1610612761,2023,Malik Williams,malik-williams,,C,6-11,250,"AUG 26, 1998",25.0,R,Louisville,1642013,Signed on 04/03/24,Players,Malik Williams,7,2,5,0.286,106.50833333333334,9,34,0.265,1,5,0.2,0,2,0.0,15,23,38,2,3,3,4,7,15,2,19,-56,85.6,0,0,24,23,6,16,25,25,24,27,23,24,23,27,26,27,20,22,22,27,24,25,20,12,7,25,26,15,25,12,2,1610612761
1610612761,2023,Javon Freeman-Liberty,javon-freeman-liberty,0.0,G,6-3,190,"OCT 20, 1999",24.0,R,DePaul,1631241,Signed on 07/22/23,Players,Javon Freeman-Liberty,22,3,19,0.136,403.03833333333336,55,124,0.444,10,42,0.238,33,36,0.917,16,54,70,40,25,10,4,15,28,31,153,-159,314.0,0,0,21,22,13,25,18,18,18,12,19,18,21,13,16,3,19,17,19,17,18,21,20,17,10,13,18,24,20,12,2,1610612761
1610612761,2023,Gradey Dick,gradey-dick,1.0,G-F,6-6,200,"NOV 20, 2003",20.0,R,Kansas,1641711,#13 Pick in 2023 Draft,Players,Gradey Dick,60,18,42,0.3,1267.6683333333333,189,445,0.425,88,241,0.365,44,51,0.863,27,105,132,68,50,34,2,26,87,48,510,-378,828.4,0,0,2,4,29,15,6,8,7,17,4,4,5,11,11,4,11,10,11,12,8,6,24,24,24,10,8,30,9,12,2,1610612761
1610612761,2023,Jalen McDaniels,jalen-mcdaniels,2.0,F,6-9,190,"JAN 31, 1998",26.0,4,San Diego State,1629667,Signed on 07/06/23,Players,Jalen McDaniels,50,12,38,0.24,538.0066666666667,65,189,0.344,12,71,0.169,27,37,0.73,18,61,79,37,30,19,6,18,52,27,169,-162,364.3,0,0,5,8,27,18,14,16,14,25,17,12,24,15,15,19,17,15,17,18,14,14,17,19,18,17,16,25,18,12,2,1610612761
1610612761,2023,D.J. Carton,dj-carton,3.0,G,6-3,200,"AUG 05, 2000",23.0,R,Marquette,1630618,Signed on 02/21/24,Players,D.J. Carton,4,2,2,0.5,35.53333333333333,3,8,0.375,1,4,0.25,4,5,0.8,2,2,4,3,1,1,0,0,3,3,11,-31,22.3,0,0,26,23,4,2,27,27,27,23,23,25,19,23,24,13,26,27,27,26,26,27,26,1,4,24,27,12,27,12,2,1610612761
1610612761,2023,Scottie Barnes,scottie-barnes,4.0,F-G,6-7,237,"AUG 01, 2001",22.0,2,Florida State,1630567,#4 Pick in 2021 Draft,Players,Scottie Barnes,60,22,38,0.367,2094.248333333333,447,942,0.475,101,296,0.341,196,251,0.781,141,353,494,363,165,75,88,48,118,215,1191,-144,2652.3,25,4,2,2,27,8,1,1,1,9,3,2,10,1,1,14,2,1,1,1,1,2,1,29,29,1,1,22,1,1,1,1610612761
1610612761,2023,Immanuel Quickley,immanuel-quickley,5.0,G,6-2,190,"JUN 17, 1999",24.0,3,Kentucky,1630193,Traded from NYK on 12/30/23,Players,Immanuel Quickley,38,12,26,0.316,1265.1666666666667,236,559,0.422,107,271,0.395,127,151,0.841,12,170,182,257,70,34,7,32,75,124,706,-155,1362.9,8,0,9,8,21,14,7,7,4,19,2,3,1,3,4,6,22,4,7,3,7,6,16,26,22,3,4,23,6,3,2,1610612761
1610612761,2023,RJ Barrett,rj-barrett,9.0,F-G,6-6,214,"JUN 14, 2000",23.0,4,Duke,1629628,Traded from NYK on 12/30/23,Players,RJ Barrett,32,11,21,0.344,1071.625,272,492,0.553,47,120,0.392,105,167,0.629,34,170,204,130,79,19,13,49,84,123,696,-136,1152.8,2,0,12,11,16,10,8,4,6,3,7,8,3,5,3,21,8,4,5,5,4,14,8,30,23,4,6,21,7,7,2,1610612761
1610612761,2023,Bruce Brown,bruce-brown,11.0,G-F,6-4,202,"AUG 15, 1996",27.0,5,Miami,1628971,Traded from IND on 01/17/24,Players,Bruce Brown,34,7,27,0.206,884.7883333333333,129,268,0.481,20,63,0.317,50,60,0.833,28,102,130,92,45,24,9,21,67,40,328,-311,676.0,1,0,10,14,22,22,10,11,10,8,13,15,14,10,10,7,10,11,12,9,10,10,14,22,20,12,11,29,12,10,2,1610612761
1610612761,2023,Jordan Nwora,jordan-nwora,13.0,F,6-8,225,"SEP 09, 1998",25.0,3,Louisville,1629670,Traded from IND on 01/17/24,Players,Jordan Nwora,34,6,28,0.176,528.8816666666667,101,217,0.465,33,95,0.347,35,42,0.833,20,96,116,44,41,20,12,15,29,31,270,-183,530.2,2,0,10,15,23,24,15,13,12,10,9,9,9,12,13,7,16,12,13,15,12,11,10,17,12,13,13,26,13,7,2,1610612761
1610612761,2023,Mouhamadou Gueye,mouhamadou-gueye,16.0,F,6-9,210,"JUL 06, 1998",25.0,R,Pittsburgh,1631338,Signed on 07/31/23,Players,Mouhamadou Gueye,11,0,11,0.0,119.94166666666666,11,38,0.289,0,3,0.0,4,9,0.444,12,11,23,5,12,3,18,6,15,10,26,-80,112.1,0,0,23,26,9,26,24,24,23,26,26,26,26,23,22,25,22,25,24,25,21,25,5,10,7,22,24,19,23,12,2,1610612761
1610612761,2023,Garrett Temple,garrett-temple,17.0,G-F,6-5,195,"MAY 08, 1986",38.0,13,Louisiana State,202066,Signed on 07/31/23,Players,Garrett Temple,27,5,22,0.185,288.75333333333333,29,78,0.372,12,40,0.3,18,22,0.818,18,27,45,28,14,12,3,5,28,20,88,-79,215.0,0,0,15,21,18,23,21,21,21,24,17,19,16,18,18,12,17,21,21,20,20,20,22,9,10,19,21,18,21,12,2,1610612761
1610612761,2023,Jakob Poeltl,jakob-poeltl,19.0,C,7-0,260,"OCT 15, 1995",28.0,7,Utah,1627751,Traded from SAS on 02/09/23,Players,Jakob Poeltl,50,21,29,0.42,1319.1083333333331,248,378,0.656,0,0,0.0,59,107,0.551,146,283,429,127,77,35,76,37,149,99,555,-17,1516.3,20,0,5,3,24,3,5,5,8,1,26,27,26,9,6,24,1,2,2,7,5,5,2,27,30,6,7,8,3,2,2,1610612761
1610612761,2023,Chris Boucher,chris-boucher,25.0,F,6-9,200,"JAN 11, 1993",31.0,6,Oregon,1628449,Signed on 07/20/18,Players,Chris Boucher,50,16,34,0.32,704.8833333333333,110,217,0.507,31,94,0.33,71,92,0.772,62,145,207,23,28,14,24,14,68,87,322,28,690.9,0,0,5,6,26,12,12,12,12,6,10,10,13,7,8,16,3,7,4,21,17,19,3,16,21,8,12,2,11,12,2,1610612761
1610612761,2023,Ochai Agbaji,ochai-agbaji,30.0,G,6-5,215,"APR 20, 2000",24.0,1,Kansas,1630534,Traded from UTA on 02/08/24,Players,Ochai Agbaji,51,25,26,0.49,1003.3866666666668,106,249,0.426,47,142,0.331,15,20,0.75,35,91,126,47,34,27,29,21,66,24,274,-121,629.7,0,0,8,5,10,4,11,12,11,15,9,8,12,15,15,15,11,13,12,12,13,12,4,13,10,14,12,13,12,14,2,1610612762
1610612761,2023,Gary Trent Jr.,gary-trent-jr,33.0,G,6-5,204,"JAN 18, 1999",25.0,5,Duke,1629018,Traded from POR on 03/25/21,Players,Gary Trent Jr.,71,24,47,0.338,1993.5983333333331,361,847,0.426,178,453,0.393,74,96,0.771,25,163,188,119,47,77,10,31,96,78,974,-194,1592.1,1,0,1,1,30,11,2,2,2,16,1,1,2,6,7,17,13,6,6,8,9,1,12,25,26,9,2,27,2,10,2,1610612761
1610612761,2023,Kelly Olynyk,kelly-olynyk,41.0,F-C,6-11,240,"APR 19, 1991",33.0,10,Gonzaga,203482,Traded from UTA on 02/08/24,Players,Kelly Olynyk,50,25,25,0.5,1019.255,145,258,0.562,36,84,0.429,80,95,0.842,63,191,254,219,81,37,12,10,132,101,406,-59,1105.3,3,0,10,5,8,1,9,10,10,4,11,12,1,7,7,6,6,5,4,5,5,6,11,7,17,6,9,11,8,6,2,1610612762
1610612762,2023,Jordan Clarkson,jordan-clarkson,0.0,G,6-3,194,"JUN 07, 1992",31.0,9,Missouri,203903,Traded from CLE on 12/23/19,Players,Jordan Clarkson,55,22,33,0.4,1682.3416666666667,337,816,0.413,91,309,0.294,177,201,0.881,49,139,188,277,146,35,6,51,81,140,942,-191,1560.1,6,1,6,9,14,6,5,4,3,16,4,4,15,4,4,3,9,6,9,3,3,8,15,18,12,5,5,19,6,4,1,1610612762
1610612762,2023,Taylor Hendricks,taylor-hendricks,0.0,F,6-9,215,"NOV 22, 2003",20.0,R,Central Florida,1641707,#9 Pick in 2023 Draft,Players,Taylor Hendricks,40,13,27,0.325,856.4316666666666,108,240,0.45,53,140,0.379,23,29,0.793,46,139,185,32,27,28,30,12,77,21,292,-150,709.0,1,0,14,14,11,15,12,11,12,12,8,9,7,12,13,12,10,6,10,13,15,11,3,8,11,15,11,17,11,8,2,1610612762
1610612762,2023,Collin Sexton,collin-sexton,2.0,G,6-3,190,"JAN 04, 1999",25.0,5,Alabama,1629012,Traded from CLE on 09/03/22,Players,Collin Sexton,78,29,49,0.372,2074.7633333333333,506,1038,0.487,128,325,0.394,318,370,0.859,71,134,205,383,165,62,18,113,154,295,1458,-143,2353.5,4,0,1,1,21,10,1,1,1,7,3,3,5,1,1,4,5,10,7,1,2,2,8,21,20,1,1,15,1,5,2,1610612762
1610612762,2023,Keyonte George,keyonte-george,3.0,G,6-4,185,"NOV 08, 2003",20.0,R,Baylor,1641718,#16 Pick in 2023 Draft,Players,Keyonte George,75,27,48,0.36,2022.5766666666664,319,815,0.391,147,440,0.334,189,223,0.848,15,196,211,332,188,36,7,51,91,203,974,-374,1666.2,1,0,2,2,20,11,2,5,4,18,2,1,10,3,3,5,15,4,5,2,1,7,12,18,14,3,4,21,5,8,2,1610612762
1610612762,2023,Talen Horton-Tucker,talen-horton-tucker,5.0,G,6-4,234,"NOV 25, 2000",23.0,4,Iowa State,1629659,Traded from LAL on 08/25/22,Players,Talen Horton-Tucker,51,14,37,0.275,1008.6983333333334,184,465,0.396,60,182,0.33,88,109,0.807,21,100,121,177,65,45,19,27,94,80,516,-107,1053.7,1,0,8,13,16,17,10,7,6,17,7,7,13,6,6,9,13,12,13,6,9,4,7,15,15,8,7,12,9,8,2,1610612762
1610612762,2023,Brice Sensabaugh,brice-sensabaugh,8.0,F,6-5,235,"OCT 30, 2003",20.0,R,Ohio State,1641729,#28 Pick in 2023 Draft,Players,Brice Sensabaugh,32,8,24,0.25,584.3633333333333,85,218,0.39,34,115,0.296,37,41,0.902,16,86,102,55,47,13,6,13,43,33,241,-173,455.9,1,0,15,15,7,18,13,14,13,19,12,10,14,10,10,1,14,14,14,11,11,13,15,10,8,12,13,18,14,8,2,1610612762
1610612762,2023,Jason Preston,jason-preston,10.0,G,6-3,181,"AUG 10, 1999",24.0,1,Ohio,1630554,Signed on 01/08/24,Players,Jason Preston,7,2,5,0.286,71.13333333333334,6,19,0.316,0,3,0.0,0,0,0.0,6,11,17,16,2,2,1,2,3,0,12,23,63.4,0,0,19,18,3,16,21,21,21,21,21,21,21,21,21,21,20,19,20,19,21,21,20,4,1,21,21,1,21,14,2,1610612762
1610612762,2023,Kris Dunn,kris-dunn,11.0,G,6-3,205,"MAR 18, 1994",30.0,7,Providence,1627739,Signed on 02/22/23,Players,Kris Dunn,66,25,41,0.379,1249.1766666666667,147,313,0.47,41,111,0.369,22,32,0.688,50,139,189,254,79,68,28,19,135,33,357,14,1173.8,1,0,4,5,18,9,7,9,9,10,10,11,9,13,12,18,8,6,8,4,6,1,5,12,19,12,10,3,7,8,2,1610612762
1610612762,2023,Kira Lewis Jr.,kira-lewis-jr,13.0,G,6-1,170,"APR 06, 2001",23.0,3,Alabama,1630184,Traded from TOR on 02/08/24,Players,Kira Lewis Jr.,15,9,6,0.6,143.56,16,52,0.308,2,20,0.1,10,11,0.909,4,10,14,18,8,5,1,4,8,8,44,-19,97.8,0,0,15,15,6,9,15,15,15,16,14,13,16,15,15,3,15,15,15,14,15,15,15,8,6,15,15,19,15,8,2,1610612740
1610612762,2023,Luka Samanic,luka-samanic,19.0,F,6-10,227,"JAN 09, 2000",24.0,3,Union Olimpija,1629677,Signed on 03/28/23,Players,Luka Samanic,43,15,28,0.349,404.37666666666667,60,158,0.38,13,64,0.203,44,56,0.786,22,80,102,19,28,5,7,17,32,39,177,-51,335.9,1,0,13,12,12,13,15,15,15,20,14,14,19,9,9,13,12,15,14,16,14,16,12,11,7,9,15,10,15,8,2,1610612762
1610612762,2023,John Collins,john-collins,20.0,F-C,6-9,226,"SEP 23, 1997",26.0,6,Wake Forest,1628381,Traded from ATL on 07/07/23,Players,John Collins,68,27,41,0.397,1901.06,397,746,0.532,86,232,0.371,147,185,0.795,157,418,575,77,98,40,61,73,191,164,1027,-307,2037.5,24,0,3,2,18,8,3,3,5,6,6,6,8,5,5,11,2,1,1,8,4,5,2,20,21,4,3,20,3,1,2,1610612762
1610612762,2023,Lauri Markkanen,lauri-markkanen,23.0,F-C,7-0,240,"MAY 22, 1997",27.0,6,Arizona,1628374,Traded from CLE on 09/03/22,Players,Lauri Markkanen,55,22,33,0.4,1819.746666666667,427,890,0.48,175,439,0.399,249,277,0.899,122,327,449,110,77,50,26,45,100,243,1278,21,2132.8,19,0,6,9,14,6,4,2,2,8,1,2,4,2,2,2,3,2,3,7,7,3,6,17,16,2,2,2,2,2,2,1610612762
1610612762,2023,Walker Kessler,walker-kessler,24.0,C,7-0,245,"JUL 26, 2001",22.0,1,Auburn,1631117,Draft Rights Traded from MIN on 07/06/22,Players,Walker Kessler,64,26,38,0.406,1493.1066666666666,229,350,0.654,4,19,0.211,56,93,0.602,165,316,481,60,66,30,154,32,132,85,518,-149,1671.2,7,0,5,4,17,5,6,6,8,1,17,17,17,8,8,20,1,3,2,10,8,9,1,16,17,7,6,16,4,3,2,1610612762
1610612762,2023,Micah Potter,micah-potter,25.0,C,6-9,248,"APR 06, 1998",26.0,2,Wisconsin,1630695,Signed on 10/12/22,Players,Micah Potter,16,3,13,0.188,186.06,19,40,0.475,9,21,0.429,6,8,0.75,10,33,43,6,5,4,6,1,14,8,53,-28,138.6,0,0,17,17,5,20,17,18,17,9,15,16,1,20,20,15,16,16,16,20,20,17,15,2,5,19,18,7,17,14,2,1610612762
1610612762,2023,Darius Bazley,darius-bazley,26.0,F,6-9,216,"JUN 12, 2000",23.0,4,Princeton HS (OH),1629647,Signed on 03/12/24,Players,Darius Bazley,6,2,4,0.333,142.04166666666666,18,29,0.621,2,8,0.25,10,12,0.833,8,19,27,5,7,6,7,3,3,9,48,-32,119.9,0,0,20,18,2,14,18,19,20,2,19,20,16,16,17,7,18,18,18,21,17,15,12,5,1,18,19,8,18,14,2,1610612762
1610612762,2023,Johnny Juzang,johnny-juzang,33.0,G,6-5,209,"MAR 17, 2001",23.0,1,UCLA,1630548,Signed on 07/15/22,Players,Johnny Juzang,20,5,15,0.25,371.8033333333333,51,110,0.464,32,77,0.416,10,14,0.714,7,29,36,23,13,4,2,4,29,12,144,-8,226.7,0,0,16,16,6,18,16,16,16,11,13,13,3,16,16,17,19,17,17,15,16,17,18,6,6,16,16,6,16,14,2,1610612762
1610612762,2023,Kenneth Lofton Jr.,kenneth-lofton-jr,35.0,F,6-6,275,"AUG 14, 2002",21.0,1,Louisiana Tech,1631254,Signed on 03/11/24,Players,Kenneth Lofton Jr.,15,4,11,0.267,98.81833333333331,14,37,0.378,3,10,0.3,8,15,0.533,2,13,15,14,6,3,3,6,15,11,39,5,90.0,0,0,20,21,15,21,28,26,25,24,24,24,18,20,20,23,31,26,28,24,24,27,21,14,12,21,26,3,26,15,1,1610612763
1610612762,2023,Omer Yurtseven,omer-yurtseven,77.0,C,6-11,275,"JUN 19, 1998",25.0,2,Georgetown,1630209,Signed on 07/17/23,Players,Omer Yurtseven,48,17,31,0.354,545.1016666666667,99,184,0.538,5,24,0.208,19,28,0.679,72,136,208,29,37,8,18,12,52,34,222,-133,556.1,2,0,12,11,13,12,14,13,14,5,16,15,18,14,14,19,4,9,6,14,12,14,8,8,9,11,14,14,13,7,2,1610612762
1610612763,2023,Jordan Goodwin,jordan-goodwin,0.0,G,6-4,200,"OCT 23, 1998",25.0,2,St. Louis,1630692,Signed on 02/13/24,Players,Jordan Goodwin,40,23,17,0.575,558.5266666666666,75,193,0.389,23,80,0.288,25,29,0.862,40,77,117,78,29,23,9,16,43,23,198,-22,522.4,0,0,11,11,13,19,11,11,10,17,9,9,15,12,12,6,8,12,11,8,9,10,13,14,13,11,11,16,10,10,2,1610612756
